name,degree,address,tel
CMG섬유센터 이벤트홀,0.0,서울 강남구 테헤란로 518,02-528-3355
신사하우스,5.0,서울 강남구 강남대로162길 27,010-7251-8813
강남구립 개포하늘꿈도서관,3.7,서울 강남구 개포로110길 54,02-451-1511
플랫폼엘 컨템포러리 아트센터,2.1,서울 강남구 언주로133길 11,02-6929-4470
하우스도산,4.0,서울 강남구 압구정로46길 50,070-4128-2126
SAC아트홀,3.0,서울 강남구 삼성로 534,010-9963-0906
광야아트센터,5.0,서울 강남구 선릉로 806 킹콩빌딩 3층,02-741-9182
슈피겐홀,0.0,서울 강남구 봉은사로 446 지하 2층,070-8670-1072
강남구립논현도서관,3.3,서울 강남구 학동로43길 17 6층,02-3443-7650
클럽케이서울,3.1,"서울 강남구 선릉로 524 선릉대림아크로텔 지하1,2층 101,102,201호",02-563-1145
한국문화의집코우스,5.0,서울 강남구 테헤란로92길 12-9,02-3011-1788
역삼푸른솔도서관,3.5,서울 강남구 테헤란로8길 36 강남문화원 4층,02-2051-1178
삼익아트홀,0.0,서울 강남구 학동로 171 삼익아트센터 3층,02-517-1300
역삼도서관,4.1,서울 강남구 역삼로7길 16 역삼1문화센터 5층,02-508-1139
논현문화마루도서관,5.0,서울 강남구 논현로131길 40 논현문화마루 4~5층,02-512-8580
민속극장풍류,5.0,서울 강남구 봉은사로 406 1층,02-3011-2173
코엑스 그랜드볼룸,3.7,서울 강남구 영동대로 513 컨벤션센터 1층,02-6000-0114
화이트큐브 서울,4.5,서울 강남구 도산대로 317 1층,02-6438-9093
소전서림,4.0,서울 강남구 영동대로138길 23 1층,02-542-0804
강남구립 정다운도서관,5.0,서울 강남구 학동로67길 11 청담평생학습관 3층,02-512-9326
강남씨어터,5.0,서울 강남구 역삼로7길 16 3층,
삼성도서관,0.0,서울 강남구 봉은사로 616 삼성1동주민센터 동관 4층,02-568-9984
피규어뮤지엄W,4.8,서울 강남구 선릉로158길 3 지하2층~5층,02-512-8865
도산공원 도산안창호기념관,4.8,서울 강남구 도산대로45길 20,02-541-1800
후지필름 파티클,4.8,서울 강남구 선릉로 838 페코빌딩,02-517-4750
강남문화원,5.0,서울 강남구 논현로131길 40 논현문화마루 1층,02-3454-1519
강남구립대치도서관,4.0,서울 강남구 삼성로 212 은마아파트 상가 2층 215호,02-565-6666
못골도서관,4.6,서울 강남구 자곡로 116,02-459-5522
BOOKSAYS,3.1,서울 강남구 테헤란로 311 아남타워 2층,02-501-8804
GB성암아트홀,5.0,서울 강남구 선릉로111길 6 성암아트센터 B/D 3F,02-543-0826
세일아트홀,4.0,서울 강남구 논현로 414,02-555-4713
거암아트홀,0.0,서울 강남구 강남대로 652 신사스퀘어 4층,02-541-7977
역삼2작은도서관,5.0,서울 강남구 언주로 314 강남프라자 208호,02-567-0930
호림박물관 신사분관,4.4,서울 강남구 도산대로 317,02-541-3525
SETEC 제1전시실,0.0,서울 강남구 남부순환로 3104,
리엠아트센터,3.3,서울 강남구 학동로2길 56 지하 2층,02-545-8060
써밋갤러리,5.0,서울 강남구 영동대로 337,02-556-5219
베어홀,3.0,서울 강남구 봉은사로 644 지하 1층,02-2059-1601
탄허기념불교박물관,5.0,서울 강남구 밤고개로14길 13-51,02-445-8486
국제아트홀,3.0,서울 강남구 압구정로 162,02-548-1004
국가무형문화재전수교육관,0.0,서울 강남구 봉은사로 406,02-566-6300
세라믹팔레스홀,2.3,서울 강남구 일원로 90 밀알학교 체육관 지하2층,02-3411-4668
강남스퀘어,0.0,서울 강남구 역삼동 804,
루디갤러리,5.0,서울 강남구 언주로138길 6 주성빌딩 지하 1층 1호,010-5648-2577
코엑스 컨퍼런스룸E,0.0,서울 강남구 영동대로 513 3층,
에스파스루이비통 서울,3.6,서울 강남구 압구정로 454 4층,02-3432-1854
대치1작은도서관,5.0,서울 강남구 남부순환로391길 19 문화센터 지하1층,02-3452-1170
청담도서관,4.0,서울 강남구 압구정로79길 26 청담문화센터 7층,02-540-7042
하이스트리트이탈리아,3.2,서울 강남구 가로수길 69,
갤러리 빈칸 압구정,5.0,"서울 강남구 언주로165길 13 지하1층,1층",
행복한도서관,5.0,서울 강남구 영동대로65길 24 대치2문화센터 3층,02-567-3833
강남힐링센터 개포,5.0,서울 강남구 삼성로3길 39,02-3423-7970
포스코미술관,4.3,서울 강남구 테헤란로 440 포스코센터 지하1층,02-3457-1665
갤러리508,0.0,서울 강남구 도산대로67길 14 1층,
현대카드 쿠킹라이브러리,3.8,서울 강남구 압구정로46길 46,02-513-2900
개포4동작은도서관,5.0,서울 강남구 개포로24길 33 문화센터 3층,02-3423-7884
나음아트홀,4.7,서울 강남구 논현로10길 28 연희빌딩 지층,02-567-7800
캐논갤러리,3.0,서울 강남구 봉은사로 217 지하1층,02-6719-8700
레스파스에트나 청담,0.0,서울 강남구 영동대로129길 22,02-3442-6460
JBK컨벤션홀,0.0,서울 강남구 봉은사로 619,02-547-6551
다움영어도서관,0.0,서울 강남구 개포로124길 7 1층,
아뜰리에에르메스,4.9,서울 강남구 도산대로45길 7 지하1층,02-544-7722
경운박물관,4.0,서울 강남구 삼성로 29 1층,
오페라갤러리,5.0,서울 강남구 언주로154길 18,02-3446-0070
BIBLIOTECA,0.0,서울 강남구 도산대로25길 15-4 1층,
강남구민회관 대공연장,1.0,서울 강남구 삼성로 154 강남구민회관 2층,
피겨앤그라운드,3.5,서울 강남구 논현로153길 53,
아이러브아트홀,5.0,서울 강남구 압구정로32길 30 아이러브아트센터 2층,070-5222-3778
갤러리언플러그드,0.0,서울 강남구 압구정로42길 12 2층,010-7107-0082
오드포트,5.0,서울 강남구 도산대로25길 15-10,02-512-4091
지웅파인아트갤러리,5.0,서울 강남구 도산대로81길 16-4,02-546-8721
일원1동작은도서관,0.0,서울 강남구 양재대로55길 14 일원1동 주민센터,02-3423-8354
쾨닉 서울,4.5,서울 강남구 압구정로 412 5층,02-3442-6968
일원라온영어도서관,5.0,서울 강남구 영동대로 22 지하1층,02-6712-0595
청호불교문화원,5.0,서울 강남구 언주로148길 14,02-517-3052
남서울중앙교회작은도서관,0.0,서울 강남구 삼성로 40 1층,02-3411-9191
드림작은도서관,0.0,서울 강남구 언주로121길 5 1층,02-548-2380
수서동작은도서관,0.0,서울 강남구 광평로 301-4 수서동주민센터,02-3423-8584
강남한양수자인작은씨앗도서관,0.0,서울 강남구 자곡로 260,
갤러리PAL,0.0,서울 강남구 논현로164길 21 우리빌딩 지하1층,
피치서가,0.0,서울 강남구 논현로168길 39 2층,02-3789-0419
열린도서관,4.0,서울 강남구 일원로 115 삼성생명빌딩 B동 203호,02-3412-3970
압구정동작은도서관,5.0,서울 강남구 압구정로33길 48 압구정동주민센터,02-3423-7634
코엑스 그랜드컨퍼런스룸,0.0,서울 강남구 영동대로 513,02-6000-0114
fyi,4.4,서울 강남구 역삼로 180 1층,
꿈밭작은도서관,0.0,서울 강남구 자곡로 204-19 2층,02-574-6828
코엑스 아트홀,3.0,서울 강남구 영동대로 513 3층,02-6000-0114
포니정홀,0.0,서울 강남구 영동대로 520 아이파크타워 1층,02-2008-8813
M극장,0.0,서울 강남구 논현로4길 36,02-578-6812
맛있는도서관,0.0,서울 강남구 남부순환로365길 22,02-571-3007
일원본동작은도서관,3.0,서울 강남구 광평로 126 주민센터,02-3423-8284
픽쳐하우스,0.0,서울 강남구 압구정로10길 9,070-5100-5333
도곡2문화센터 오유아트홀,0.0,서울 강남구 남부순환로378길 34-9 4층,02-2176-0743
신사동작은도서관,5.0,서울 강남구 압구정로 128 신사동주민센터,02-3423-7334
못골한옥어린이도서관,4.6,서울 강남구 자곡로7길 3,02-2226-5930
슈페리어갤러리,5.0,서울 강남구 테헤란로 528 슈페리어타워 지하1층,02-2192-3366
리조이스 스튜디오,0.0,서울 강남구 강남대로 480 보라티알빌딩 지하2층,02-540-2524
영롱농문화도서관,0.0,서울 강남구 양재대로55길 6 수서1단지아파트 상가 204호,02-2135-3838
더쇼룸,5.0,서울 강남구 논현로153길 41 크리스빌딩 1층,02-542-3911
하음작은도서관,0.0,서울 강남구 개포로25길 5 지하1층,02-577-4874
도곡2동작은도서관,1.0,서울 강남구 남부순환로378길 34-9 도곡2동 주민센터,02-3423-7584
코엑스 더플라츠,0.0,서울 강남구 영동대로 511 2층,
강남신동아파밀리에1단지도서관,0.0,서울 강남구 헌릉로590길 100 세곡리엔파크1단지 관리동 2층,02-445-9441
청운도서관,5.0,서울 강남구 언주로65길 5,02-569-7061
작은도서관만드는사람들,0.0,서울 강남구 학동로 169 논현정보도서관 2층,02-515-1178
제이드409,5.0,서울 강남구 테헤란로 409 동신빌딩 지하2층,02-557-7937
디에이치라운지,0.0,서울 강남구 압구정로42길 5 THE H 라운지,02-3442-7240
국립관세박물관,0.0,서울 강남구 언주로 721 서울본부세관 본관 1층,02-510-1083
호텔리베라 베르사이유홀,0.0,서울 강남구 영동대로 737 호텔리베라 3층,02-3438-4300
조은숙아트앤라이프스타일,2.7,서울 강남구 압구정로80길 37,02-541-8484
사피엔스작은도서관,0.0,서울 강남구 삼성로 720 1층,02-3447-0750
2448아트스페이스,0.0,서울 강남구 논현로24길 48,02-554-6106
강남데시앙파크작은도서관,0.0,서울 강남구 헌릉로590길 63 관리사무소 2층,02-451-7070
G갤러리,3.0,서울 강남구 삼성로 748 제이에스하우스 지하1층,02-790-4921
산마루작은도서관,0.0,서울 강남구 영동대로118길 39,02-511-3212
키즈니영어도서관,0.0,서울 강남구 영동대로 216 상지빌딩 301호,
브리즈힐도서관,0.0,서울 강남구 자곡로3길 45,02-445-3062
세텍,0.0,서울 강남구 남부순환로 3104,02-325-9954
통계청 나라셈도서관,5.0,서울 강남구 언주로 721 서울세관 별관 4층,02-3438-8500
포스코스퀘어가든,0.0,서울 강남구 테헤란로 440,
디아드 아스턴 갤러리,0.0,서울 강남구 언주로154길 10,02-549-3310
밀알미술관,5.0,서울 강남구 일원로 90 밀알학교 신관 지하1층,02-3412-0061
이유진갤러리,5.0,서울 강남구 압구정로77길 17,02-542-4964
국기원 기념관,0.0,서울 강남구 테헤란로7길 32,02-567-1059
더스마티움(휴관중),5.0,서울 강남구 밤고개로 206,02-459-1971
논현문화마루,0.0,서울 강남구 논현로131길 40,
꿈꾸는작은도서관,0.0,서울 강남구 자곡로3길 21 LH강남힐스테이트,02-445-0955
문암 미술관,0.0,서울 강남구 도곡로18길 13,
휴플러스밤토리에스에이치작은도서관,0.0,서울 강남구 밤고개로26길 50,02-2226-7942
루디아영어어린이도서관,0.0,서울 강남구 헌릉로 569 강남리더스빌딩 802호,070-7092-8315
프롬프트 프로젝트,0.0,"서울 강남구 개포로17길 28 2,3층",070-4290-0170
더라라갤러리 논현점,0.0,서울 강남구 학동로 138 연빌딩 1층,02-555-1252
서울특별시교육청 강남도서관 종합자료실,5.0,서울 강남구 선릉로116길 45,02-3448-4741
두남재아트홀,5.0,서울 강남구 테헤란로4길 45,
갤러리북과바디,0.0,서울 강남구 선릉로133길 4 아이큐박스빌딩 지하1층,070-8028-4236
에스투에이,0.0,서울 강남구 영동대로 325 S타워 1층,02-6252-7777
GALLERY X2,0.0,서울 강남구 학동로 146 1층,02-6207-5930
생각하는박물관 청담동교육실,0.0,서울 강남구 삼성로147길 34 2층,02-723-7814
스페이스락,0.0,서울 강남구 논현로26길 52 한설빌딩 지하1층,
초등교육박람회,0.0,서울 강남구 영동대로 513 코엑스 1층 B홀,02-6671-6005
아트버디,0.0,서울 강남구 논현로132길 6 미래빌딩 1층,02-6205-2035
논현문화마루도서관 분관,0.0,서울 강남구 학동로 169 3층,02-511-7466
갤러리엘르,0.0,서울 강남구 봉은사로 224 혜전빌딩,02-790-2138
씽크씽크미술관,0.0,서울 강남구 봉은사로68길 19,
국제예술대학교 국제콘서트홀,0.0,서울 강남구 논현로138길 11,02-543-8196
아르떼22,5.0,서울 강남구 도산대로56길 15-3,010-3509-2524
플래티넘갤러리,0.0,서울 강남구 삼성로 741 1층,02-395-1819
그린스터디카페,3.8,서울 강남구 선릉로126길 12,02-511-1660
서울특별시교육청 강남도서관 스마트도서관,2.0,서울 강남구 청담동 66-3,02-3448-4741
힐즈도서관,0.0,서울 강남구 자곡로 101 래미안 강남힐즈 커뮤니티센터,02-3414-0400
포스털 서비스 by 콜린스,5.0,서울 강남구 강남대로 426 2층,1522-8671
아트지트 코미디 클럽,5.0,서울 강남구 도산대로51길 40 3층,
갤러리차만,0.0,서울 강남구 학동로81길 9 라테라스청담 지하1층,02-544-7717
푸르지오책사랑,0.0,서울 강남구 자곡로 21,070-8766-4219
소셜베뉴라움,0.0,서울 강남구 언주로 564,02-538-3366
두아르트스퀘이라 서울,0.0,서울 강남구 도산대로54길 27 2층,02-6953-0553
앤드트리 NFT갤러리,0.0,서울 강남구 도산대로49길 22 2층,070-7118-7948
스카이캐슬 스터디카페 2호점,1.0,서울 강남구 도곡로 422,
2448아트스페이스 2관,0.0,서울 강남구 양재천로 181,02-554-6106
갤러리 오 스퀘어,0.0,서울 강남구 압구정로 461 네이처포엠 3층 309호,02-511-5552
갤러리스탠,5.0,서울 강남구 학동로12길 45,
마리아칼라스홀,4.0,서울 강남구 영동대로 315 대경빌딩 지하1층,02-558-4588
시끄러운도서관,0.0,서울 강남구 영동대로 602 6층,
핫플레이스뮤지엄,0.0,서울 강남구 도산대로15길 18 지하1층,070-4254-0080
깍지모모북아지트,0.0,서울 강남구 밤고개로 165,
윤당아트홀 1관,0.0,서울 강남구 언주로 844 윤당빌딩 7층,02-546-8095
갤러리브릭스,5.0,서울 강남구 논현로99길 14,
넥스트 스테이지,0.0,서울 강남구 도산대로99길 19 다형빌딩,
탱고피지,0.0,서울 강남구 강남대로94길 55-4 지하1층,
마을활력소 우리동네 생활지원센터,0.0,서울 강남구 삼성로75길 24,02-561-3423
제인 클레어,5.0,서울 강남구 학동로 168 지하1층,
마롱197,3.3,"서울 강남구 테헤란로4길 37 B1F, 2F",02-1800-5194
소망교회 도서관 책과 사람들,0.0,서울 강남구 언주로159길 15,
아트스페이스엣,0.0,서울 강남구 언주로153길 10-6 지하1층,02-543-0921
주한네팔문화원,0.0,서울 강남구 테헤란로25길 39 2층 201호,02-2272-4804
KOBA,4.0,서울 강남구 영동대로 513,
갤러리B,0.0,"서울 강남구 삼성로 743 4,5층",02-2236-1266
소품박물관,0.0,서울 강남구 삼성로 212,02-555-0088
본다빈치,0.0,서울 강남구 봉은사로111길 18-7,1877-4686
개포스마트도서관,0.0,서울 강남구 개포동 156,
브로드웨이 뮤지컬씨어터,0.0,서울 강남구 강남대로156길 31,
언주라운드,0.0,서울 강남구 논현로115길 14,
바르도 아트센터,5.0,"서울 강남구 언주로172길 25 지하1층,1층",010-2262-2387
예술의전당,0.0,서울 강남구 테헤란로 131,02-1544-7772
J-BOX,5.0,서울 강남구 논현로172길 28 1층,02-396-6659
서울특별시교육청 강남도서관 어린이실,0.0,서울 강남구 선릉로116길 45,02-3448-4742
스페이스비이갤러리,5.0,서울 강남구 학동로26길 14 윤현빌딩 3층,02-540-0145
라트어린이극장,0.0,서울 강남구 논현로 164 튼튼영어빌딩 1층,02-560-0999
봉은도서관,0.0,서울 강남구 봉은사로 531,
수서역 U도서관,0.0,서울 강남구 수서동 728,
다도화랑,5.0,서울 강남구 논현로159길 24,02-542-0755
다니엘패드레이트 침향박물관,0.0,서울 강남구 광평로9길 15,02-3412-5617
시바스리갈길,0.0,서울 강남구 압구정로50길 13,
비키갤러리,4.0,서울 강남구 압구정로 113-22 미성상가 1층 26호,010-8191-2349
갤러리1707,0.0,서울 강남구 논현로 841 405호,
C스퀘어,0.0,서울 강남구 영동대로 326,
파인트리시어터,0.0,서울 강남구 선릉로 547 지하1층,
주주클럽,0.0,서울 강남구 언주로147길 9-3 B1,
스포엑스,0.0,서울 강남구 영동대로 513,
안인자기념관,0.0,서울 강남구 남부순환로 2807,
셀로아트,0.0,서울 강남구 압구정로 461 네이처포엠 1층 113호,
키위어린이영어도서관,0.0,서울 강남구 도산대로87길 16,02-811-9018
경기고등학교 도서관,0.0,서울 강남구 영동대로 643,02-3496-7300
갤러리 스탠바이비,0.0,서울 강남구 언주로 702 2층,
우림청담시어터,0.0,서울 강남구 선릉로 806 I&H빌딩 B2~3층,02-739-8288
언타이틀닷,0.0,서울 강남구 선릉로132길 27,02-544-5298
메가 캠퍼스 대치2관,0.0,서울 강남구 도곡로 538,02-6207-4900
스페이스투알투,5.0,서울 강남구 봉은사로 630 2층,02-556-1880
진선여자고등학교 회당기념관,0.0,서울 강남구 선릉로85길 27,
청년여성문화원,0.0,서울 강남구 남부순환로 2645 한독빌딩 4층 A417호,02-796-6644
역삼1문화센터 전시실,0.0,서울 강남구 역삼로7길 16 1층,02-2176-0721
아트핀갤러리,0.0,서울 강남구 강남대로112길 47 2층 A-1341호,010-8958-3766
임피리얼팰리스 컨벤션센터,0.0,서울 강남구 학동로42길 22,
머리속도서관,0.0,서울 강남구 선릉로 309,
갤러리티움,0.0,서울 강남구 봉은사로84길 10,
유림아트홀,3.0,서울 강남구 압구정로28길 49,02-514-9600
페트라홀,0.0,서울 강남구 영동대로122길 29,
웰바이오텍 전기차충전기 홍보전시관,0.0,서울 강남구 영동대로106길 17,
313 아트 프로젝트 청담 스페이스,0.0,서울 강남구 압구정로60길 11 5층,02-3446-3137
한국전자전,0.0,서울 강남구 영동대로 513,
히든파크,0.0,서울 강남구 압구정로46길 65-2,
에이프로젝트컴퍼니,0.0,서울 강남구 도산대로 216 B2F,02-6711-1213
레팡스,0.0,서울 강남구 학동로82길 17,
CHRISS&CO 갤러리,0.0,서울 강남구 언주로165길 7-6,
아카이브피,0.0,서울 강남구 도산대로11길 29 박태준만화회사 지하 1층,02-548-4981
비티갤러리,0.0,서울 강남구 봉은사로49길 13,02-549-0402
갤러리엠,0.0,서울 강남구 압구정로71길 14 2층,02-544-8145
파프리카 쇼룸,0.0,서울 강남구 가로수길 77 지하1층,1577-5874
씨네아트갤러리,0.0,서울 강남구 영동대로 513,
스텔라,0.0,서울 강남구 영동대로 618 호텔인나인 지하1층,02-311-9010
스몰웰컴,5.0,서울 강남구 선릉로133길 17 2층,
레스빠스71,0.0,서울 강남구 압구정로71길 5 중인빌딩 지하1층,02-511-7101
갤러리아미,0.0,서울 강남구 압구정로 445 양우빌딩8층,02-514-9292
피카프로젝트 청담본점,1.0,서울 강남구 도산대로101길 22 지하1층,02-543-6001
플랜트,0.0,서울 강남구 선릉로64길 24,
문화공간땅속,0.0,서울 강남구 강남대로62길 33 서이빌딩 지하 1층,
하이든홀,0.0,서울 강남구 학동로20길 12 지하1층,
IT융합교육센터,0.0,서울 강남구 자곡로 100 3층,
문프래그먼트,0.0,서울 강남구 영동대로115길 5 태아빌딩 202호,
스페이스 아트마인,0.0,서울 강남구 삼성로82길 11,
갤러리9.5서울,0.0,서울 강남구 도산대로 153 지하2층,02-542-2395
무인 신사동지점,0.0,서울 강남구 도산대로6길 5 지하 1층,
숙명여자고등학교 도서관,0.0,서울 강남구 남부순환로 2807,
최종현기념홀,0.0,서울 강남구 테헤란로 211 지하3층,
아이프미술경영연구소,0.0,서울 강남구 압구정로80길 26 4층,02-518-8026
화랑미술제,0.0,서울 강남구 영동대로 513,
LH보금자리홍보관,0.0,서울 강남구 밤고개로 206,
서울국제관광전,0.0,서울 강남구 영동대로 513,
8860 프로젝트,0.0,서울 강남구 도산대로11길 29,
밤부컬렉션,0.0,서울 강남구 봉은사로 449,02-6918-8222
Mfor아트스페이스,0.0,서울 강남구 봉은사로30길 62,02-543-2361
아트몬,0.0,서울 강남구 도산대로62길 17 CS빌딩 3층,
아이피티,0.0,서울 강남구 강남대로156길 18 범원빌딩 502호,02-725-6751
카스텔로716,0.0,서울 강남구 삼성로 716 3층,02-6952-7168
극단칠꽃,0.0,서울 강남구 봉은사로48길 27,02-6082-8201
아시아고아트홀,0.0,서울 강남구 언주로153길 17-2,
숙명여자중학교 도서관,0.0,서울 강남구 남부순환로 2807,
인데코,0.0,서울 강남구 압구정로36길 8 지하 1층,02-511-0032
아트강,0.0,서울 강남구 가로수길 70-3,010-5251-5463
하상점자도서관,0.0,서울 강남구 개포로 613,
시작스터디룸 대치3호점,0.0,서울 강남구 도곡로 510,
꼴레아 아트홀,0.0,서울 강남구 압구정로4길 11 2층,
유나화랑,0.0,서울 강남구 도산대로81길 41,02-545-2151
살롱드H,0.0,서울 강남구 삼성로 739,
압구정예홀,5.0,서울 강남구 언주로174길 30 로빈명품관 지하1층,
엑스스페이스,0.0,서울 강남구 논현로117길 17 지하1층,02-6417-9618
스페이스칸,0.0,서울 강남구 압구정로 461 3층 스페이스칸,
갤러리미,0.0,서울 강남구 압구정로 461,02-542-3004
오즈갤러리,0.0,서울 강남구 언주로 844 윤당아트홀 지하 1층,02-707-0797
갤러리오월,0.0,서울 강남구 언주로85길 27 오월호텔 1층,
엡손 솔루션센터,0.0,서울 강남구 테헤란로 134 포스코타워 역삼 10층,
갤러리아트인사이드,0.0,서울 강남구 학동로 146,
씨케이아트스페이스,0.0,서울 강남구 논현로164길 11,02-722-9447
피아노가있는갤러리하루,0.0,서울 강남구 도산대로96길 39 상가동 102호,
갤러리오차드 논현전시관,0.0,서울 강남구 학동로41길 23,02-540-8901
닥터비건&J갤러리,0.0,서울 강남구 도산대로68길 25 1층,
예술만세,0.0,서울 강남구 강남대로162길 31 지하 1층,
아트뱅크갤러리,0.0,서울 강남구 압구정로80길 30 1층,
알디스페이스아트홀,0.0,서울 강남구 도산대로89길 8,02-529-3136
더펀팩토리,0.0,서울 강남구 도산대로99길 50-2,
봉은문화센터,0.0,서울 강남구 봉은사로 531,
한국부탄우호협회 부탄문화원,5.0,서울 강남구 영동대로137길 3,02-518-5012
퍼니처 아트 갤러리,0.0,서울 강남구 도산대로1길 83 까사미아 압구정점 동관 2층,
갤러리 아르쥬엘,0.0,서울 강남구 논현로136길 23 5층,02-540-0999
서울전람,0.0,서울 강남구 언주로 321,02-3453-9120
뷰갤러리,0.0,서울 강남구 테헤란로87길 57,
아트토이컬쳐,0.0,서울 강남구 영동대로 513,
S갤러리,0.0,서울 강남구 언주로170길 8,
한솥아트스페이스,0.0,서울 강남구 압구정로 459 지하1층,
문화공간연구소,0.0,서울 강남구 테헤란로5길 7,
라펠리체 아트스퀘어,0.0,서울 강남구 언주로 625,
국제콘서트홀,0.0,서울 강남구 논현로138길 11,
킵스 갤러리서울포토그래피,0.0,서울 강남구 압구정로32길 32,
자넷오갤러리,0.0,서울 강남구 압구정로72길 25 동양빌딩 2층,02-518-3638
에이치앤이기획,0.0,서울 강남구 강남대로154길 24,
꼬레오,0.0,서울 강남구 언주로 530 1층,070-8829-3895
인터와이어드스튜디오,0.0,서울 강남구 학동로 211 삼현빌딩 지하1층,
코쿤디아트,0.0,서울 강남구 봉은사로111길 40,02-543-7976
예음도서관,0.0,서울 강남구 헌릉로637길 12,
광대무변,0.0,서울 강남구 도산대로58길 16,
스카이에듀 카페,0.0,서울 강남구 역삼로 416,
제이넷컴,0.0,서울 강남구 삼성로108길 19 태형빌딩 2층,02-577-6286
아트불,0.0,서울 강남구 삼성로 716 지하1,010-7744-7817
이에이엔홀,0.0,서울 강남구 테헤란로77길 11-19,
희갤러리,0.0,서울 강남구 압구정로46길 5-2 3층,02-543-6660
아트플러스갤러리,0.0,서울 강남구 언주로140길 22 1층,02-543-9124
코너아트스페이스,0.0,서울 강남구 압구정로 168 제림빌딩 1층,070-7779-8860
JB아츠앤컴퍼니,0.0,서울 강남구 언주로147길 44 창성빌딩 3층,02-549-6046
포레,0.0,서울 강남구 삼성로 412,
돌체아트홀,0.0,서울 강남구 봉은사로 332 시니어플라자 지하1층,
혜인예술기획,0.0,서울 강남구 논현로151길 58,02-515-0026
라운지더드림,0.0,서울 강남구 테헤란로 520 삼안빌딩 지하1층,02-553-0610
아트스페이스남케이,0.0,서울 강남구 압구정로2길 45 2층,02-511-2036
갤러리드채,0.0,서울 강남구 선릉로146길 31,02-545-4024
탄탄,0.0,서울 강남구 영동대로 510,
G+스타존,0.0,서울 강남구 영동대로 513,
애드티브 컨텐츠베이,0.0,서울 강남구 테헤란로 216,070-4334-5533
청담홀,0.0,서울 강남구 선릉로 806 킹콩빌딩 3층,
사단법인한국문화예술 산업진흥회서울특별시지회,0.0,서울 강남구 선릉로129길 9-8,02-899-4318
시간과공간,5.0,서울 강남구 선릉로 344,
갤러리 지오,0.0,서울 강남구 압구정로 461 네이처포엠 205호,02-514-3513
제이엘아트,0.0,서울 강남구 영동대로 520,02-2051-0735
스타앤컬쳐,0.0,서울 강남구 논현로118길 17-12,02-555-3945
LivingTel,0.0,서울 강남구 삼성로76길 19,
진훈인터내셔날,0.0,서울 강남구 논현로 509,
